ID,ProdID,Rating,ReviewCount,Category,Brand,Name,ImageURL,Description,Tags,Product Price
94,86,1.3,148,Premium Beauty > Premium Facial Skincare > Premium Face Moisturizers,Derma E,"Derma E Hydrating Day Cream, 2 Oz",https://i5.walmartimages.com/asr/cd55a11d-c9ad-4a1e-ab0e-4cb0692c5eca_1.26d7878fe67bcf0ba0e4d2228e2390f8.jpeg | https://i5.walmartimages.com/asr/37015d98-1c3d-495a-aff8-41944b7e7ccc_1.2b734f3953b009348204ade796c2d568.jpeg | https://i5.walmartimages.com/asr/02eb3c69-0395-4a1e-bb8d-697c17d476f4_1.48e47d00ecd98e19af712cca9bb521af.jpeg | https://i5.walmartimages.com/asr/245dbf89-39b8-4e71-b85b-361ea8e91077_1.71235fec9a7b1a671ff36306780514dd.jpeg,,"premium, beauty, premium, facial, skincare, premium, face, moisturizers, derma, e, ",23.6
833,38,2.4,9,Shop by Brand > Sports & Outdoors > ProsourceFit,Prosourcefit,Original Yoga Mat 1/4 inch - Pink,https://i5.walmartimages.com/asr/7d3ba1f6-0c22-48e2-a0b7-d069d5624dc7_1.b386466bbaf8811113c141ef42ceead7.jpeg | https://i5.walmartimages.com/asr/f486f735-c643-496d-aa06-e743a3d014c3_1.7034dda26bfbe305fb8dbe6907e36da4.jpeg | https://i5.walmartimages.com/asr/38d8be7d-06da-475a-bf4d-c2030cbcc077_1.1b4a01343f76515bd432cd8f43defbd4.jpeg | https://i5.walmartimages.com/asr/b92ea41a-3023-4dfc-8414-d63295f1ef84_1.0b3cfa7f5359ee79cad6771dda8402f3.jpeg | https://i5.walmartimages.com/asr/425de26c-577a-4cb5-bd4d-ac4920ad66b4_1.3c336d433ec92ce991e8fac8a7c16f1b.jpeg,"The ProsourceFit Original Yoga Mat is the perfect yoga class companion, offering 1/4-inch (6mm) thick padding to provide cushion between you and the floor without being so thick it throws off your balance. To further improve your focus and stability, a non-slip textured surface provides grip for your hands and feet, sticking to the floor to prevent sliding. The standard-size 68-inch long by 24-inches wide mat fits most users. The lightweight mat weighs just over three pounds and comes with a carrying strap, making it easy to carry to the studio. These Original Yoga Mats are easy-to-clean and made of PVC thats free of phthalates, dioxins, heavy meals, or furans so you can practice with a peace of mind. For questions or concerns, please contact customer service: (855) 552-2637. We are open Monday - Friday from 8:30AM - 4:30PM Pacific Standard Time Original Yoga Mat 1/4 inch - Pink: COMFORTABLE - 68&quotL x 24&quotW and 1/4&quot (6mm) thick, our original yoga mat offers the perfect balance of comfort and stability NO PHTHALATES - Our PVC mat is 6P free and does not contain toxic phthalates, dioxins, furans or heavy metals NON-SKID - A textured surface sticks to the floor and ensures a non-slip grip for well-balanced poses and a safe practice EVERYDAY MAT - Easy-to-clean, this versatile mat is great for everyday use, whether for yoga or general stretching LIGHTWEIGHT - Great for beginners and advanced yoga practitioners, its lightweight and easy to carry to the gym or studio","shop, brand, sports, outdoors, prosourcefit, prosourcefit, prosourcefit, original, yoga, mat, perfect, yoga, class, companion, offering, inch, 6, mm, thick, padding, provide, cushion, floor, thick, throws, balance, improve, focus, stability, non, slip, textured, surface, provides, grip, hands, feet, sticking, floor, prevent, sliding, standard, size, 68, inch, long, 24, inches, wide, mat, fits, users, lightweight, mat, weighs, pounds, comes, carrying, strap, making, easy, carry, studio, original, yoga, mats, easy, clean, pvc, s, free, phthalates, dioxins, heavy, meals, furans, practice, peace, mind, questions, concerns, contact, customer, service, 855, 552, 2637, open, monday, friday, pacific, standard, time, original, yoga, mat, inch, pink, comfortable, x, 6, mm, thick, original, yoga, mat, offers, perfect, balance, comfort, stability, phthalates, pvc, mat, 6p, free, contain, toxic, phthalates, dioxins, furans, heavy, metals, non, skid, textured, surface, sticks, floor, ensures, non, slip, grip, balanced, poses, safe, practice, everyday, mat, easy, clean, versatile, mat, great, everyday, use, yoga, general, stretching, lightweight, great, beginners, advanced, yoga, practitioners, lightweight, easy, carry, gym, studio",16.99
169,15497108,1,95,Household Essentials > Household Essentials by Brand > Febreze > All Febreze Air Fresheners,Febreze,"Febreze Odor-Eliminating Air Freshener Spray, Linen & Sky, 1 Ct",https://i5.walmartimages.com/asr/1f8ed231-d413-4181-9349-b931abc6f49b.cf51dc7aad3885f5fe30e7f046c29978.jpeg | https://i5.walmartimages.com/asr/40147d73-44e0-4654-a3c1-44f5f21deaa8.cd7d70cbbbd56a4aa4b848ee898e6a3d.jpeg | https://i5.walmartimages.com/asr/5277f16a-06d8-49ee-b724-38126d57f1eb.7214abbef2a68a713f6cc05358f49985.jpeg | https://i5.walmartimages.com/asr/7b6da846-2953-4e2d-a25e-e06fd5d4ad74.4eca818abbc7b7d3a81f880741ce9add.jpeg | https://i5.walmartimages.com/asr/042af5b3-a382-425a-a938-c4e884dc55c7.6fa3d50491336a9de9f9a32e0403b23c.jpeg | https://i5.walmartimages.com/asr/e1978a78-876a-4cbd-b01e-a48c4595433a.428d3ce9738ebc8dfcf3fe60fd86a9ab.jpeg | https://i5.walmartimages.com/asr/32a5452f-fb01-4d47-8955-ce3dacd25e92.cc8078c27aad905cad907aeb6e8330a2.jpeg,"Odors. Theyre everywhere lingering in the air or arising at the most awkward times. Forget masking them with some froo-froo spray; Febreze Air Effects actually eliminates air odors. This can of ahhh-some straight up removes stink with a neat little molecule called cyclodextrin (Bonus: Its naturally made from corn). Its a handy air freshener thats easy to use: Simply spray in a sweeping motion and clean away those bad smells anywhere: the bathroom, the kitchen, that cabin you rented for the weekend, the shoe closet, your kids room anytime you want an instant burst of fresh. And because Febreze Air you can confidently freshen your home every day. Looking for even more ways to breathe happy with Febreze. Take the freshness on the road with CAR Vent Clips. Eliminates air odors without masking, leaving nothing behind but a light, fresh scent Hold upright and spray in a sweeping motion throughout your house Spray every day in bathrooms, kitchens, offices, laundry rooms, and anywhere else you need a burst of ahhh-some Perfect for whole-home freshness with a 100% natural propellant","household, essentials, household, essentials, brand, febreze, febreze, air, fresheners, febreze, odors, lingering, air, arising, awkward, times, forget, masking, froo, froo, spray, febreze, air, effects, actually, eliminates, air, odors, ahhh, straight, removes, stink, neat, little, molecule, called, cyclodextrin, bonus, naturally, corn, handy, air, freshener, s, easy, use, simply, spray, sweeping, motion, clean, away, bad, smells, bathroom, kitchen, cabin, rented, weekend, shoe, closet, kids, room, anytime, want, instant, burst, fresh, febreze, air, confidently, freshen, home, day, looking, ways, breathe, happy, febreze, freshness, road, car, vent, clips, eliminates, air, odors, masking, leaving, light, fresh, scent, hold, upright, spray, sweeping, motion, house, spray, day, bathrooms, kitchens, offices, laundry, rooms, need, burst, ahhh, perfect, home, freshness, 100, natural, propellant",2.94
218567,383,1.3,1,Beauty > Hair Care > Shampoo > All Shampoo,Finesse,Finesse 2 in 1 Texture Enhancing Shampoo & Conditioner 13 oz (Pack of 6),https://i5.walmartimages.com/asr/6d1a79fc-45b7-4664-836f-132947112acb_1.270e8c543ddbe591c77fc54e6f8db3d7.jpeg,"Pack of 6 Pack of 6 for the UPC: 067990501436 Real women have Finesse.Shampoo, ConditionerLornameadActive Ingredients:Water (Aqua); Ammonium Lauryl Sulfate; Ammonium Laureth Sulfate; Dimethiconol; Cocamide MEA; Glycerin; Silk Powder (Serica); Hydrolyzed Silk Protein; Cocamidopropyl Betaine; Fragrance (Parfum); PEG-5 Cocamide; Carbomer; Amodimethicone; Guar Hydroxypropyltrimonium Chloride; Ammonium Chloride; TEA-Dodecylbenzenesulfonate; Tetrasodium EDTA; DMDM Hydantoin; C11-15 Pareth-7; Laureth-9; PEG-45M; Trideceth-12; PPG-9; Methylchloroisothiazolinone; Methylisothiazolinone; Mica (CI 77019); Titanium Dioxide (CI 77891)Massage into wet hair to form a lather. Rinse thoroughly. Use daily. Gentle enough for color-treated hair.Uses:Finesses unique self adjusting formula contains silk and soy proteins that protect the hair shaft with a coat of conditioning and shine. So no matter how your hair is, the result is consistently beautiful hair. For normal, healthy hair. Finesse Texture Enhancing 2 in 1 Shampoo: provides one easy step cleansing and extra conditioning for silky softness, great texture and ultra manageability; helps you where you need a little and where you need a lot - without build-up or weigh down.","beauty, hair, care, shampoo, shampoo, finesse, pack, 6, pack, 6, upc, 067990501436, real, women, conditionerlornameadactive, ingredients, water, aqua, ammonium, lauryl, sulfate, ammonium, laureth, sulfate, dimethiconol, cocamide, mea, glycerin, silk, powder, serica, hydrolyzed, silk, protein, cocamidopropyl, betaine, fragrance, parfum, cocamide, carbomer, amodimethicone, guar, hydroxypropyltrimonium, chloride, ammonium, chloride, tea, dodecylbenzenesulfonate, tetrasodium, edta, dmdm, hydantoin, c11, 15, m, methylchloroisothiazolinone, methylisothiazolinone, mica, ci, 77019, titanium, dioxide, ci, wet, hair, form, lather, rinse, thoroughly, use, daily, gentle, color, treated, finesses, unique, self, adjusting, formula, contains, silk, soy, proteins, protect, hair, shaft, coat, conditioning, shine, matter, hair, result, consistently, beautiful, hair, normal, healthy, hair, finesse, texture, enhancing, 2, 1, shampoo, provides, easy, step, cleansing, extra, conditioning, silky, softness, great, texture, ultra, manageability, helps, need, little, need, lot, build, weigh",24.76
7,7,1.7,1,Beauty > Here for Every Beauty > Hair Care & Hair Tools > Hair & Scalp Treatments,Africa's Best,"Africas Best No-Lye Dual Conditioning Relaxer System Kit, Regular 1 ea (Pack of 6)",https://i5.walmartimages.com/asr/c6dd32ea-7444-4525-9d32-a566e20f6931_1.c1dafa759c3b0dd5e2ebaf3925551233.jpeg,"Pack of 6 Pack of 6 for the UPC: 034285530006 Every step gives your hair the very best conditioning and protection, leaving hair soft, silky & healthy looking. Contains a color change indicator telling you when your hair is clean and free of relaxer residue. Restores essential moisture, nutrients and vitamins to your hair.  With African herbal extracts & extra virgin olive oil.Professional formula Contains: Creme relaxer Regular activator Neutralizing shampoo, Deep conditioner.","beauty, beauty, hair, care, hair, tools, hair, scalp, treatments, africa, best, pack, 6, pack, 6, upc, 034285530006, step, gives, hair, best, conditioning, protection, leaving, hair, soft, silky, healthy, looking, contains, color, change, indicator, telling, hair, clean, free, relaxer, residue, restores, essential, moisture, nutrients, vitamins, hair, african, herbal, extracts, extra, virgin, olive, formula, contains, creme, relaxer, regular, activator, neutralizing, shampoo, deep, conditioner",33.53
0,9,1,24,Premium Beauty > Premium Hair Care > Premium Styling Products > Hair Oil,It's a 10,"($25.99 Value) Its a 10 Miracle Hair Oil Plus Keratin, 3 Oz",https://i5.walmartimages.com/asr/ed90f38f-dd60-4fea-a779-50f917b1cb42_1.5f86aed135edd91bdb5c15563ed5c06c.jpeg | https://i5.walmartimages.com/asr/2277e77f-fbe5-4d50-86b0-95c6ce69acc0_2.171528e20bb7a589aa1ddd3e23381661.jpeg | https://i5.walmartimages.com/asr/77cddc95-ee60-4dc3-baeb-90ada22a4ac5_1.666b7390c9ed1726dec2575e9c2ca492.jpeg | https://i5.walmartimages.com/asr/f44a9774-46c5-457e-9721-cb8b0c3d47e8_3.1b85d152b71cfb50ad51081b5eeace7a.jpeg,,"premium, beauty, premium, hair, care, premium, styling, products, hair, oil, 10, ",22.1
171601765,4,2.7,4,Beauty > Makeup > Eye Makeup > Mascara > Waterproof Mascara,COVERGIRL,"COVERGIRL Lash Fanatic Waterproof Mascara, Black Q120",https://i5.walmartimages.com/asr/b32962d3-c5fd-477e-8b9a-2778f44ff291_1.b074e2747a7a7c4119ef751770013521.jpeg | https://i5.walmartimages.com/asr/c92114ea-f1fc-4754-bbaf-b17397d105b0_1.3d661b8d311aee7123672f90d4d0f8a4.jpeg,"Love lashes? Get up to 4X the look of more lashes with lash fanatic mascara from Covergirl Queen Collection.Our lash surround brush, designed with micro channels in each bristle, smoothly and precisely delivers lots of mascara to each lash with every stroke – creating the look of more lashes Available in regular and waterproof Hypoallergenic and suitable for contact lens wearers Opthamologically tested Covergirl Lash Fanatic Waterproof Mascara: Smoothly and precisely delivers mascara Micro channels in each bristle Hypoallergenic Suitable for contact lens wearers Opthamologically tested","beauty, makeup, eye, makeup, mascara, waterproof, mascara, covergirl, love, lashes, 4x, look, lashes, lash, fanatic, mascara, covergirl, queen, lash, surround, brush, designed, micro, channels, bristle, smoothly, precisely, delivers, lots, mascara, lash, stroke, creating, look, lashes, available, regular, waterproof, hypoallergenic, suitable, contact, lens, wearers, opthamologically, tested, covergirl, lash, fanatic, waterproof, mascara, smoothly, precisely, delivers, mascara, micro, channels, bristle, hypoallergenic, suitable, contact, lens, wearers, opthamologically, tested",19.97
3487,62,4.6,203,Beauty > Hair Care > Textured Hair Care > Conditioning,Maui Moisture,"Maui Moisture Nourish & Moisture + Coconut Milk Conditioner, 13 Fl Oz",https://i5.walmartimages.com/asr/6e8f25a4-c152-4fe1-9963-337dbc0c6198.52169e1d42c143c1e994c6a7231d0d70.jpeg | https://i5.walmartimages.com/asr/f3756e20-b756-41ff-8ebf-c3246341b240_1.546276cbe748071be5ce9a433b53c0ac.jpeg | https://i5.walmartimages.com/asr/5c0078d6-db9f-4b31-b8a1-a4bc9439bbe2_1.13c67b87d5faa5330f752a471ee0485b.jpeg | https://i5.walmartimages.com/asr/a49f3842-92d5-4c6d-b807-616b4672c3cf_1.56c8f57e658e78af631acc8e80d33c7e.jpeg | https://i5.walmartimages.com/asr/54e980dc-010b-4a03-91dd-2723c2bfdcbe_1.8087f3e95921f7c5a701f90d490e1b88.jpeg | https://i5.walmartimages.com/asr/e4146f68-7ec8-4e7e-93aa-f1ff40f10115_1.4cb993fa9b1c46538bfc6f75b7226a53.jpeg | https://i5.walmartimages.com/asr/5e8c8bc5-08c0-4c31-85cf-221f4dc38c6f_1.6f229349f5e4e57653f6b69bdb1c7b40.jpeg | https://i5.walmartimages.com/asr/21ca897a-721b-42f6-b79c-6dd72da89c04_1.d1af0cfdca53ad49bf5c45a01a8e4648.jpeg,"Maui Moisture was inspired by handpicked & handcrafted ingredients that can be found on tropical islands like Maui. Most shampoos and conditioners start with deionized, chemically treated water as their primary ingredient. Maui Moisture starts with a unique blend with Aloe Vera Juice and is infused with pure Coconut Water.Maui Moisture Nourish & Moisture + Coconut Milk Conditioner, 13 Oz Maui Moisture products are formulated without sulfates, parabens and phthalates (in the packaging)","beauty, hair, care, textured, hair, care, conditioning, maui, moisture, maui, moisture, inspired, handpicked, handcrafted, ingredients, found, tropical, islands, like, maui, shampoos, conditioners, start, deionized, chemically, treated, water, primary, ingredient, maui, moisture, starts, unique, blend, aloe, vera, juice, infused, pure, coconut, moisture, nourish, moisture, coconut, milk, conditioner, 13, oz, maui, moisture, products, formulated, sulfates, parabens, phthalates, packaging",6.97
255,973609,2.1,1,Premium Beauty > Premium Bath & Body > Premium Body Lotions,Perricone MD,High Potency Classics Hyaluronic Intensive Moisturizer by Perricone MD for Unisex - 1 oz Moisturizer,https://i5.walmartimages.com/asr/df647222-7bd8-4329-b444-478584c0c0c9_1.c22484ec8b96f3272a6633d689815411.jpeg | https://i5.walmartimages.com/asr/ac0c3ed8-7d6f-4d61-b879-48d91416c285_1.c22484ec8b96f3272a6633d689815411.jpeg,,"premium, beauty, premium, bath, body, premium, body, lotions, perricone, md, ",48.3
6,53,4.7,37,Beauty > Hair Care > Shampoo > All Shampoo,Herbal Essences,"Herbal Essences Volumizing Shampoo, Body Envy, 33.8 Fl Oz",https://i5.walmartimages.com/asr/3e04dcba-808d-4b68-836b-779c859029cc_1.0c4605fa5c9ca93ec9883882906e5b59.jpeg | https://i5.walmartimages.com/asr/e81a2a60-deea-4947-bb9e-f6c3a5ccfdab_5.9399efeac5f10a02261376213d4f3871.jpeg | https://i5.walmartimages.com/asr/8014d757-3e48-4800-9497-846e314d6406_5.2b2da911d098cf01535c6fbd1b0dadbc.jpeg | https://i5.walmartimages.com/asr/d5b6e2e4-e6eb-445d-971f-2dcb608d62a9_4.63c20081c4cdf70a8b1b0755d4bd09a0.jpeg | https://i5.walmartimages.com/asr/3878518f-2f3e-44f9-b677-f6f2a879ec91_4.667513c203092fbe7c08ca49052fd8be.jpeg | https://i5.walmartimages.com/asr/a44c371a-a597-418a-bf37-c8501cd25a51_5.aa01fcb17977fdd6c0180a8182408b72.jpeg | https://i5.walmartimages.com/asr/3de9e20e-9074-4439-99dd-ef9022d2c536_1.41c976c6fcf0be643593f8a99220f667.jpeg,"Perk up flat strands with Herbal Essences Body Envy Volumizing Shampoo. With bright notes of citrus, this pH-balanced shampoo has zero parabens, silicones, gluten or mineral oil making it gentle enough for daily use & color-treated hair. Herbal Essences Body Envy Volumizing Shampoo with Citrus Essences, 33.8 fl oz: Herbal Essences Body Envy Volumizing Shampoo has no parabens, silicones, gluten or mineral oil Bright notes of citrus Lightweight formula cleanses to deliver body and bounce to fine hair Lifts hair with no heavy buildup Gentle enough for daily use, color-safe and pH-balanced","beauty, hair, care, shampoo, shampoo, herbal, essences, perk, flat, strands, herbal, essences, body, envy, volumizing, shampoo, bright, notes, citrus, ph, balanced, shampoo, zero, parabens, silicones, gluten, mineral, oil, making, gentle, daily, use, color, treated, hair, herbal, essences, body, envy, volumizing, shampoo, citrus, essences, fl, oz, herbal, essences, body, envy, volumizing, shampoo, parabens, silicones, gluten, mineral, oil, bright, notes, citrus, lightweight, formula, cleanses, deliver, body, bounce, fine, hair, lifts, hair, heavy, buildup, gentle, daily, use, color, safe, ph, balanced",1.5
